#{"t_start": 1781379320.56771, "env_id": "CarRacing-v3"}
r,l,t
823.84106,1000,21486.043943
861.783439,1000,21520.904924
869.178082,1000,21555.935982
896.415771,1000,21591.312021
673.234201,1000,21626.592036
336.090226,1000,21663.217213
680.669145,1000,21757.889314
441.666667,1000,21792.094588
439.823009,1000,21827.258712
841.391941,1000,21860.996278
474.074074,1000,21895.716337
801.315789,1000,21931.172863
635.915493,1000,22042.420029
476.05178,1000,22082.483022
634.545455,1000,22126.164961
74.078295,392,22143.020658
526.33452,1000,22186.312844
376.973684,1000,22229.061302
803.914591,1000,22267.97509
805.923345,1000,22396.886786
823.84106,1000,22440.577982
381.595092,1000,22484.191001
713.229572,1000,22523.531578
646.666667,1000,22558.468747
357.236842,1000,22593.094719
379.553903,1000,22697.843858
475.657895,1000,22734.660007
826.517572,1000,22771.657901
373.015873,1000,22809.068632
641.538462,1000,22845.04612
413.422819,1000,22881.812919
398.233216,1000,22917.584633
713.333333,1000,23019.018286
325.373134,1000,23052.999886
826.470588,1000,23089.731084
839.490446,1000,23126.918761
481.132075,1000,23163.820333
446.428571,1000,23200.860771
395.297806,1000,23304.712622
870.394737,1000,23338.941784
321.875,1000,23374.129896
896.598639,1000,23409.834187
284.384384,1000,23444.994676
806.626506,1000,23480.907354
525.41806,1000,23590.584481
536.986301,1000,23627.494716
566.666667,1000,23664.023215
779.377432,1000,23701.35785
862.328767,1000,23737.765492
850.35461,1000,23774.649782
928.2,718,23800.460829
795.765472,1000,23908.980746
813.72549,1000,23944.935183
861.373391,1000,23981.783491
595.512821,1000,24018.262176
655.932203,1000,24055.651557
832.20339,1000,24091.737949
810.034602,1000,24201.345737
652.265861,1000,24238.24107
833.579336,1000,24274.376748
541.304348,1000,24311.003399
858.041958,1000,24348.021992
280.062305,1000,24384.515945
892.673993,1000,24494.650987
389.489489,1000,24531.583906
852.727273,1000,24567.640154
906.3,937,24602.270335
884.313725,1000,24639.65358
880.0,1000,24676.557287
855.271565,1000,24785.181618
341.269841,1000,24821.245253
779.154079,1000,24857.265293
602.194357,1000,24893.986256
722.463768,1000,24929.586689
861.130742,1000,24966.749542
795.348837,1000,25002.666379
